path,category,extension,size_bytes,lines,sha256,status_hint,recommended_action,priority,confidence,evidence_flags,rationale
drizzle/migrations/0010_overjoyed_phil_sheldon.sql,database,.sql,87,1,ab6917153455b08eeed7cb4fde4134a712ee19bdd24f2d969d202d51cbb6ed73,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0032_fase1_admin_identidad_calendario.sql,database,.sql,9631,187,2c1f1c2ff20dcffff7c928f1c019302e0a117c94174de1ade8146a5ae57f1333,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0040_fase4a_document_pipeline.sql,database,.sql,10202,183,74c38c8e98d3a279f0dd99e05c677c9d25c99e057ecc47d04ff7eb23ea6cab26,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0001_sudden_mongu.sql,database,.sql,334,13,05aab38cd71d0a2415ad3f1aa0d145c98bde4de4612ea57face621c7e21eef86,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0052_add_outbox_idempotency.sql,database,.sql,511,11,2bd069ad80d0970fc0678e3d9ff00dc399da2677d51b6760eaf6958e922860b1,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0024_security_user_defaults.sql,database,.sql,156,4,20ec88b4b62b72f9d10dede851e336ad5062c5400a58a7e1a66613ecbf9f4fd8,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0041_fase4a_summary_nextaction.sql,database,.sql,7901,148,ca460119a1171144aabee9404a02a6ee056bd06252f0bd824193f23b1eece069,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0049_fase4b5_search_fts.sql,database,.sql,5487,108,67c5c8e139270d8b7d1f13ccbcfffed7bcc369af3d043f9b304908c624b3057c,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0038_lively_silvermane.sql,database,.sql,489,5,9871cf212fe99287dbfff18413b0c2efd2d53ccc3a1aa75853f6c0d2f3265c9e,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0028_fase4_ia_documental.sql,database,.sql,1983,39,fa206c78c29613c3bef6f0fa138703c4d41be5863de0d55de200c772ac431e26,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0004_fixed_lifeguard.sql,database,.sql,413,10,6204365656375a61591008f32fa8f5c730f869b3048282b0d20fecad7a7e5574,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0003_auditoria_eventos.sql,database,.sql,1225,19,a272fe6b4bd600c8579bb40e892e43229ef72173b7d3e5343c13721223ff3758,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0012_broad_sally_floyd.sql,database,.sql,11060,213,b881b369d10fa73dcf8f5d3f1531c896a31bc2e61af23f4828ed81a88dce0381,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0022_wide_master_chief.sql,database,.sql,1965,27,cdc74955bb8f31fafe25fd257fb4cff6e39b2c0dd4d31a0b18375fbfc820361a,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0023_add_embeddings.sql,database,.sql,1078,22,e249ef177a512e5dfb097ed7174f098eb17718378c31378799fb2ded646b0ba3,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0002_confused_black_crow.sql,database,.sql,1741,38,c131151ebda6fecfbdeb4d1cf3a16c523cdeaecebce06e8230f26304744b31f6,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0008_stale_zzzax.sql,database,.sql,1893,44,49046de8bdd82bf0bff9f4f9a0210c4a8dc4247aaa6809b2d212118b500f0b85,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0017_sgie_base.sql,database,.sql,10769,145,be815a9dfd57ba1e2bbf89a35f9b963e796d0a4673bf8a46e398fd76d4922aa7,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0025_enlaces_token_hash.sql,database,.sql,1767,35,7074fc02b6197fb36d4484ce952c1664bb8b0c59381fff174e8742f3f35b6981,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0027_fase3_extraccion_paginas.sql,database,.sql,2341,46,a2eeb94426d46c8452456ab3d28714fc3401b6bc8a257b30181e6a171f699b6e,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0000_eminent_lucky_pierre.sql,database,.sql,1884,40,0ef03a432890a23356490316e58e86e2dc1ef9c1659e551a72cd336d357ac4e5,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0045_fase4b2_signature_packages.sql,database,.sql,7241,136,c71af5acfe7968c4cf56ff06156dd0cc85d2e39a6df12ecc01147b2a51008d81,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0011_great_abomination.sql,database,.sql,624,14,251f3b128c12858dcd58751a764fca94009ea6126ab3f7d39e9bf8e059424bcc,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0051_fase5_risk_workload_brief.sql,database,.sql,6341,112,266384c01d24b387883af2412082bcd3f5db910ac4ba0236bff9e9ad8326a03e,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0014_woozy_alex_wilder.sql,database,.sql,409,4,b49cdec70e5933f3485adda4498b454e74f87280c0a209b34b7c6e2323438dca,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0006_abandoned_gorilla_man.sql,database,.sql,508,9,4f41a8261affae80f136ba2329a5f5e2432cf095ca70fee32116c2ca2fcf112e,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0026_fase2_bloqueo_recordatorios.sql,database,.sql,1121,23,c953417e6294cb4076abc32dd3b1fe09e455ff172d54aedcc0e4621f15c3a0d1,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0035_fase2_documents_ocr_ai.sql,database,.sql,2688,52,6e0262e111131fe270219923b3202259638df001a0bac598dbde1997b5afd5f0,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0031_preview_tokens.sql,database,.sql,1468,33,4c63332fd8194a6ba027df09207422bed4981d66b1998d82f10dbb2b27e9e8fd,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0044_fase4b1_bulk_approval.sql,database,.sql,5757,96,ffadd62b8767667a6aba355369c34b18cd940b38a38ed5f9b0f1fb70cf68e253,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0005_motionless_northstar.sql,database,.sql,655,7,eedf91b17a48220469a6903c11f233fe1a6d7e01a77672b267620744dc402f6c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0009_clever_storm.sql,database,.sql,1673,18,77fec7a990862a332e62e9b800c58a515d09b903c218d7c323131647d7c31afe,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0043_fase4a_checkpoint_unique_partial.sql,database,.sql,1147,21,c37b96616e87082b30bfd600139dfb56d866e4d9f41dd21cd86a070815cde9c4,review,INCORPORAR_A_MANIFIESTO_DE_MIGRACIONES,P0,Alta,,SQL no registrado en meta/_journal.json.
drizzle/migrations/0016_fase2_supuesto_penal.sql,database,.sql,7300,97,5596dc37d6fcbe89322d26bfc1b320ccdcefbf8cf3c55ecc390bf8ee8816e96e,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/0018_sgie_fases_4_10.sql,database,.sql,21653,321,3109c8568430874fe4657489b6c6b38d0b48ac6279bd85352888f7fc7a77569d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0038_snapshot.json,database,.json,499104,18490,b74d20e92449a8d4f9a139b1119c43b5ad78f434cef811d2744647cf23923fb8,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0000_snapshot.json,database,.json,7240,279,3e45c19d74a4cb58a56fb089d5a4dbd4f977e9cd0c571714e24950e2bdbb584f,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0010_snapshot.json,database,.json,38096,1486,e3d58e964e97caf181adb6c1fa1b251e03bd6cf1cc6e653e3beddf205e9b79f3,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0003_snapshot.json,database,.json,19395,761,b47b4e2bbeb7c85928701d0c884b641a71497605e261e39c18c39256aa7f68c2,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0016_snapshot.json,database,.json,92214,3552,7b6d3d8708c9a34a3d20184f610cd1af772a0d3b0fe8f71824f095393179e355,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0022_snapshot.json,database,.json,208600,7863,1b5bdc3ad97e8ad67500d1535232c8dc32d6c38648ea27dc14bc30d431063608,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0013_snapshot.json,database,.json,75976,2968,d18e8d9d632f0b10842b4f47a4a80dc38bdc90d4fa6096d41f7627d848e764e6,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0021_snapshot.json,database,.json,203081,7661,6af08e656cc74fe8b51ad8ad697c3ef2c0322e3ebd44d3a86535ff783e5c4bb2,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0015_snapshot.json,database,.json,79066,3070,63527ee385908bc3ba60e8aa740fbda26f239f20413e3c466d43fad49e9cd3e5,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0002_snapshot.json,database,.json,15236,598,8b542a794071680c46d3e0ba926179fea9d62cfb3e490fc3bb8fb53235624ada,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0017_snapshot.json,database,.json,124400,4743,c2f0959b4b565c76e8521a0d77395a6952b7fd390604ba85bc2dadad2726e4b1,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0011_snapshot.json,database,.json,41069,1601,3ef00bea81d4d66ab1d46c1087509faa4fb95cec71da321eef0336d84e9d7a2c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0007_snapshot.json,database,.json,27698,1085,23ef20363593d5393e58ebac0f96e33f0278a5a80aae8be82faa4a21c6194878,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0004_snapshot.json,database,.json,21138,830,337d75338602730fbd51469ccec5e4ec1afc9158ff22fd0505202127e0f7fa6c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0023_snapshot.json,database,.json,211032,7957,70c40bc76e421b120842ac4f9e3c23e3658e72b16838a49b0f7c02d8e7b791e6,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0018_snapshot.json,database,.json,192131,7255,5ae833e2b1f9224f0efe3bad740f7a71171657defa68e6689a97f0715e779cb0,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0020_snapshot.json,database,.json,194219,7333,353e2253aa9653e7f7de5c0d9a16692d334a509e74e85555bfe06e137a7f392d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0019_snapshot.json,database,.json,192097,7255,08949dc3ccaa428c0bdd233de5beb7db7141413cf477bad19e8f0216269504d1,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0005_snapshot.json,database,.json,23913,938,6a41436412e191a4e1311e22daa5e52c7d4e0b48aefaecdf53e5a09ddee38d3d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0009_snapshot.json,database,.json,38070,1485,b9e29afa7a06b7a433b8efcac3c74e57446b5d30d14e3df1bbd30c907c3ceb9d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/_journal.json,database,.json,5828,280,3488260b9882efb884f33643ddc01075b8c22052bcac88034c8b4cea8901090a,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0014_snapshot.json,database,.json,76915,3002,0990a5eff1112a346157c61cd9cb53e02009d60292d53012e543b37bb850f66c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0008_snapshot.json,database,.json,35772,1398,fa4e5a59defae5fcdd8b76bf29e421040c099b125d3b40ae6ed90b4f30a2c6b0,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0006_snapshot.json,database,.json,25533,1000,ed1d12109db1be75d6af97bf17923a30d7e0da9ad57cb337b9e2705a6f51aea9,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0012_snapshot.json,database,.json,73968,2892,fc8018c060dfa8cb1029fa26f5ceba836525635477f8dd809db9bf53e4c492ce,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
drizzle/migrations/meta/0001_snapshot.json,database,.json,9086,354,f998d740f957f01eacaedf8326a17fad9200cee9f3bde96a2c062e993ed16318,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
.github/workflows/lighthouse.yml,ci,.yml,2555,85,6fea39bb741a83ccc7589c302824690a24a2d65df9c5a3f52b7413acee7c2e0a,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
.github/workflows/ci.yml,ci,.yml,2995,89,80fb646e106123ef1225c7e0ace4bfbb5e185f9447bf5fbe2f0ad1b736a84d9a,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/components/circunstancia-picker.test.tsx,tests,.tsx,4521,123,4d974f3686cb2835d86d3c2c418c815adfb1018a4d9dca6c78705d751d967772,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/components/button.test.tsx,tests,.tsx,2175,62,45d8703819ffa1e0844b8ca9a070e87d02fa995428e07d14f7fe635954292d9c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/components/chip.test.tsx,tests,.tsx,1465,42,61b4d4f5e3546261b6896f7eace7f19ab3ba9ca0b014eefbc69ccce11f2607d9,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/components/badge.test.tsx,tests,.tsx,1602,47,ee5ee29f5c935a4a32e6b7e5415f7cca42ecb7005649d9bbf3a72f2b3067e4fc,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/api/calcular.test.ts,tests,.ts,4371,138,22f152a54c33081774d83922a33a4601105ff77823fd9fcf90a9fedfad3c9337,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/api/email-inbound-catchall.test.ts,tests,.ts,8192,232,88478dad24d9a53f9d4d6e17afa6199bcd401d014a6077884e0acb869df352bc,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/api/revalidate.test.ts,tests,.ts,7104,193,189fd6d05570d365448242753fdce26819fd1bbdbc6e042542f785822872bb44,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/api/contacto.test.ts,tests,.ts,3824,115,76d7529a661094ee64b00bd74c4d4a9655e337d04852c0faa6e727c90f71b1cb,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/api/bulk-approval.test.ts,tests,.ts,10649,194,27fa445ba788cc87206862cc7bc921fe5ba05191bc80a06201ed59517ec7ad14,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/e2e/critical-descargar.spec.ts,tests,.ts,2056,57,1a0f821ae4ba80b2ac6e40c3bd7eddf169eeddf31cdd09131b029b970d3f43d2,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/e2e/critical-security.spec.ts,tests,.ts,1832,55,8c4e9147dcc450b17bbeee45bbc624d805dbafd84df6bdf75251679c03ee793f,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/e2e/critical-auth.spec.ts,tests,.ts,8029,196,254c305b7acd7ca1e60d964f60eaa07d1ba8f51243e47b7ae2d81259d43fd116,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
tests/e2e/navigation.spec.ts,tests,.ts,2189,68,cdb15240cf54ab8b9428bf7eec4843894653820f8b2ca4fbfa267c0eae048abf,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
